# Analysis title: diff_Primary_versus_Naive_c3.0_cond1_formatted analysis from Cistrome-GO
# Mode: Solo mode
# Specie: mm10
# Peak bed file name: diff_Primary_versus_Naive_c3.0_cond1_formatted.bed
# Top peaks to use: 10000
# Half-decay distance: 1000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
positive regulation of mast cell activation involved in immune response(GO:0033008)	20774, 1542, 19, 1	0.709	0.786280256182	0.960157521659	19
negative regulation of glycoprotein metabolic process(GO:1903019)	20774, 1873, 16, 1	0.693	0.780726936481	0.956605847261	16
negative regulation of macroautophagy(GO:0016242)	20774, 407, 29, 3	5.28	0.0744170294558	0.270258470682	29
skin development(GO:0043588)	20774, 992, 54, 2	0.776	0.901579482832	1.0	54
skin morphogenesis(GO:0043589)	20774, 0, 11, 0	0.0	1.0	1.0	11
positive regulation of cellular protein catabolic process(GO:1903364)	20774, 4, 131, 1	39.645	0.142827252453	0.405401145901	131
regulation of T cell chemotaxis(GO:0010819)	20774, 1869, 16, 6	4.168	0.00850526347866	0.0643365139233	16
aldehyde catabolic process(GO:0046185)	20774, 1964, 14, 2	1.511	0.519321883126	0.779310265977	14
aldehyde biosynthetic process(GO:0046184)	20774, 1964, 11, 3	2.885	0.166776979904	0.440051177404	11
neuron differentiation(GO:0030182)	20774, 13, 315, 1	5.073	0.606711996109	0.841231896731	315
B cell differentiation(GO:0030183)	20774, 1386, 110, 17	2.316	0.00808444746852	0.0628790358663	110
phenol-containing compound biosynthetic process(GO:0046189)	20774, 873, 38, 1	0.626	0.899094052085	1.0	38
regulation of proteasomal protein catabolic process(GO:0061136)	20774, 696, 170, 12	2.107	0.084487834265	0.293770012743	170
negative regulation of cell-substrate adhesion(GO:0010812)	20774, 119, 60, 1	2.91	0.602533150478	0.838471752988	60
snoRNA 3'-end processing(GO:0031126)	20774, 1871, 11, 2	2.019	0.376558171577	0.670682624128	11
RNA 3'-end processing(GO:0031123)	20774, 1971, 73, 13	1.877	0.0981480395225	0.32137226233	73
regulation of hormone levels(GO:0010817)	20774, 46, 540, 5	4.182	0.0652234687433	0.247398462305	540
tRNA wobble base modification(GO:0002097)	20774, 212, 21, 1	4.666	0.367308525337	0.660928356536	21
embryonic forelimb morphogenesis(GO:0035115)	20774, 356, 36, 1	1.621	0.703847163467	0.905489864353	36
embryonic hindlimb morphogenesis(GO:0035116)	20774, 1244, 34, 2	0.982	0.791521355028	0.963344835064	34
positive regulation of receptor internalization(GO:0002092)	20774, 1631, 29, 5	2.196	0.206981008362	0.495588329881	29
genitalia morphogenesis(GO:0035112)	20774, 0, 16, 0	0.0	1.0	1.0	16
ubiquitin-dependent ERAD pathway(GO:0030433)	20774, 1877, 63, 14	2.459	0.00841770009261	0.0639516586284	63
response to cocaine(GO:0042220)	20774, 1102, 24, 1	0.785	0.810949319202	0.977889025258	24
iron ion transmembrane transport(GO:0034755)	20774, 0, 11, 0	0.0	1.0	1.0	11
3'-UTR-mediated mRNA stabilization(GO:0070935)	20774, 10, 16, 1	129.838	0.0289362252419	0.147519781	16
tRNA wobble uridine modification(GO:0002098)	20774, 1653, 17, 2	1.479	0.537272308364	0.791099470778	17
lipid homeostasis(GO:0055088)	20774, 1896, 135, 18	1.461	0.286818641079	0.586547832424	135
receptor metabolic process(GO:0043112)	20774, 1638, 100, 14	1.776	0.132517296159	0.38865208239	100
carbohydrate metabolic process(GO:0005975)	20774, 1964, 386, 57	1.562	0.00627745584804	0.0519708621117	386
positive regulation of calcium ion transport(GO:0051928)	20774, 1417, 133, 9	0.992	0.884564025715	1.0	133
regulation of glycogen biosynthetic process(GO:0005979)	20774, 1254, 28, 2	1.183	0.706605073581	0.906489969921	28
negative regulation of calcium ion transport(GO:0051926)	20774, 378, 60, 1	0.916	0.87989793838	1.0	60
methionine metabolic process(GO:0006555)	20774, 632, 17, 1	1.934	0.547917009357	0.800271544812	17
sulfation(GO:0051923)	20774, 954, 15, 3	4.355	0.0833102924609	0.290305265091	15
positive regulation of behavior(GO:0048520)	20774, 1242, 37, 3	1.356	0.632394058878	0.860875244817	37
iron ion homeostasis(GO:0055072)	20774, 658, 82, 4	1.54	0.603922489696	0.83883018703	82
tRNA metabolic process(GO:0006399)	20774, 1945, 163, 26	1.704	0.0370859089806	0.172898067334	163
leukocyte degranulation(GO:0043299)	20774, 473, 18, 4	9.76	0.002856931142	0.0297653477959	18
regulation of protein targeting to mitochondrion(GO:1903214)	20774, 1031, 19, 3	3.181	0.167470639288	0.44066348425	19
positive regulation of vascular permeability(GO:0043117)	20774, 378, 14, 1	3.926	0.357457078376	0.652963361056	14
cartilage morphogenesis(GO:0060536)	20774, 0, 26, 0	0.0	1.0	1.0	26
muscle tissue development(GO:0060537)	20774, 712, 129, 7	1.583	0.488363147951	0.757695105686	129
skeletal muscle organ development(GO:0060538)	20774, 0, 14, 0	0.0	1.0	1.0	14
decidualization(GO:0046697)	20774, 31, 19, 1	35.27	0.0902916116218	0.305898983146	19
positive regulation of nervous system development(GO:0051962)	20774, 146, 633, 6	1.349	0.793145583594	0.964551366834	633
RNA processing(GO:0006396)	20774, 1993, 698, 106	1.583	2.82247670199e-05	0.000814241763724	698
mRNA processing(GO:0006397)	20774, 1993, 370, 58	1.634	0.00186698328467	0.0214657981523	370
fat-soluble vitamin metabolic process(GO:0006775)	20774, 0, 22, 0	0.0	1.0	1.0	22
regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator(GO:1902165)	20774, 1223, 15, 2	2.265	0.361465933816	0.656458544434	15
spliceosomal complex assembly(GO:0000245)	20774, 1485, 17, 5	4.114	0.0220101061816	0.124723935029	17
modulation by host of viral transcription(GO:0043921)	20774, 1228, 24, 3	2.115	0.349583663933	0.646974432473	24
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator(GO:1902166)	20774, 1223, 11, 2	3.088	0.231589959262	0.526944649182	11
regulation of systemic arterial blood pressure(GO:0003073)	20774, 712, 66, 2	0.884	0.885743880507	1.0	66
protein localization to microtubule(GO:0035372)	20774, 68, 12, 1	25.458	0.0960025978454	0.31705803419	12
porphyrin-containing compound metabolic process(GO:0006778)	20774, 1204, 37, 5	2.332	0.198598007437	0.485779298767	37
auditory receptor cell stereocilium organization(GO:0060088)	20774, 972, 18, 1	1.187	0.67906983896	0.888612392083	18
dsRNA processing(GO:0031050)	20774, 1159, 21, 2	1.707	0.523259364351	0.781033105773	21
cardiovascular system development(GO:0072358)	20774, 1732, 19, 1	0.631	0.814378743879	0.979146961572	19
chromatin remodeling at centromere(GO:0031055)	20774, 1557, 11, 2	2.426	0.303518521428	0.601226867248	11
pre-miRNA processing(GO:0031054)	20774, 980, 14, 1	1.514	0.573314338017	0.820096451955	14
negative regulation of histone modification(GO:0031057)	20774, 843, 41, 4	2.404	0.254514765813	0.552687173936	41
regulation of histone modification(GO:0031056)	20774, 940, 150, 16	2.357	0.0114619710365	0.0770607092285	150
inhibitory postsynaptic potential(GO:0060080)	20774, 1242, 15, 1	1.115	0.64837266236	0.871063581764	15
membrane hyperpolarization(GO:0060081)	20774, 0, 13, 0	0.0	1.0	1.0	13
negative regulation of smooth muscle contraction(GO:0045986)	20774, 0, 20, 0	0.0	1.0	1.0	20
tricarboxylic acid metabolic process(GO:0072350)	20774, 1763, 37, 8	2.548	0.0516985891591	0.213060852292	37
negative regulation of nucleotide metabolic process(GO:0045980)	20774, 1431, 27, 5	2.688	0.118927886614	0.361268042431	27
positive regulation of nucleotide metabolic process(GO:0045981)	20774, 459, 43, 2	2.105	0.514716067348	0.775434017887	43
detection of light stimulus(GO:0009583)	20774, 0, 47, 0	0.0	1.0	1.0	47
negative regulation of heart rate(GO:0010459)	20774, 1948, 11, 1	0.969	0.661684240631	0.87787994289	11
monovalent inorganic anion homeostasis(GO:0055083)	20774, 1948, 34, 2	0.627	0.910964469528	1.0	34
hyperosmotic salinity response(GO:0042538)	20774, 759, 22, 1	1.244	0.693907279998	0.900490363357	22
guanosine-containing compound metabolic process(GO:1901068)	20774, 1750, 34, 9	3.142	0.00815608032394	0.0630857137582	34
regulation of tumor necrosis factor biosynthetic process(GO:0042534)	20774, 73, 23, 2	24.746	0.0139167310778	0.0897610297157	23
positive regulation of tumor necrosis factor biosynthetic process(GO:0042535)	20774, 73, 15, 1	18.972	0.134269111495	0.391138904968	15
benzene-containing compound metabolic process(GO:0042537)	20774, 61, 22, 2	30.96	0.00895888660271	0.0663010707675	22
dentate gyrus development(GO:0021542)	20774, 808, 18, 1	1.428	0.643376085271	0.868785862664	18
positive regulation of tyrosine phosphorylation of STAT protein(GO:0042531)	20774, 261, 55, 4	5.789	0.0288149211787	0.147324409034	55
negative regulation of tyrosine phosphorylation of STAT protein(GO:0042532)	20774, 684, 13, 2	4.673	0.148770495607	0.414121379583	13
bone resorption(GO:0045453)	20774, 277, 23, 2	6.521	0.116979294125	0.357854395911	23
neuroepithelial cell differentiation(GO:0060563)	20774, 13, 38, 1	42.053	0.0973912961921	0.319932760438	38
long-chain fatty acid transport(GO:0015909)	20774, 1840, 44, 1	0.257	0.984075178473	1.0	44
mitochondrial DNA replication(GO:0006264)	20774, 123, 11, 1	15.354	0.139219130424	0.399929427168	11
modification of morphology or physiology of other organism involved in symbiotic interaction(GO:0051817)	20774, 1370, 86, 14	2.468	0.010553365493	0.0730821774647	86
negative regulation of fat cell differentiation(GO:0045599)	20774, 621, 52, 9	5.79	0.000196249258617	0.00394154629121	52
regulation of protein tyrosine kinase activity(GO:0061097)	20774, 280, 74, 5	5.013	0.0202244600419	0.117305837078	74
chondrocyte morphogenesis involved in endochondral bone morphogenesis(GO:0003414)	20774, 0, 16, 0	0.0	1.0	1.0	16
growth plate cartilage development(GO:0003417)	20774, 117, 11, 1	16.141	0.133672528477	0.390356586226	11
detection of visible light(GO:0009584)	20774, 0, 24, 0	0.0	1.0	1.0	24
cAMP biosynthetic process(GO:0006171)	20774, 512, 11, 1	3.689	0.353058501753	0.650370924282	11
regulation of I-kappaB kinase/NF-kappaB signaling(GO:0043122)	20774, 1319, 158, 19	1.894	0.0401294485194	0.181920166621	158
positive regulation of I-kappaB kinase/NF-kappaB signaling(GO:0043123)	20774, 10, 106, 1	19.598	0.225338188636	0.51917220615	106
regulation of sodium ion transmembrane transport(GO:1902305)	20774, 461, 61, 1	0.739	0.915274355739	1.0	61
mesenchymal cell differentiation(GO:0048762)	20774, 59, 79, 1	4.457	0.518693612803	0.77861292871	79
cell-substrate adhesion(GO:0031589)	20774, 855, 137, 9	1.596	0.408762189465	0.700921127155	137
negative regulation of sodium ion transmembrane transport(GO:1902306)	20774, 0, 14, 0	0.0	1.0	1.0	14
amide biosynthetic process(GO:0043604)	20774, 1994, 380, 60	1.645	0.00123639309795	0.0158215502677	380
inositol lipid-mediated signaling(GO:0048017)	20774, 915, 69, 5	1.645	0.483573200879	0.753780948771	69
regulation of amino acid transmembrane transport(GO:1903789)	20774, 1638, 12, 1	1.057	0.634628661865	0.862473864777	12
NLS-bearing protein import into nucleus(GO:0006607)	20774, 0, 12, 0	0.0	1.0	1.0	12
protein targeting(GO:0006605)	20774, 1977, 160, 29	1.905	0.00527262155312	0.045853387825	160
establishment of protein localization(GO:0045184)	20774, 1997, 1230, 208	1.759	6.67386842156e-15	2.8879648806e-12	1230
maintenance of protein location(GO:0045185)	20774, 868, 107, 13	2.908	0.00463093608369	0.0417485904514	107
regulation of carbohydrate metabolic process by regulation of transcription from RNA polymerase II promoter(GO:1900402)	20774, 325, 12, 1	5.327	0.283232132456	0.583882611732	12
regulation of pseudopodium assembly(GO:0031272)	20774, 572, 11, 2	6.603	0.0862773517791	0.298459443655	11
intrinsic apoptotic signaling pathway in response to oxidative stress(GO:0008631)	20774, 1565, 19, 3	2.096	0.324380097469	0.622851659521	19
regulation of glycogen metabolic process(GO:0070873)	20774, 1254, 34, 3	1.462	0.581726080743	0.825832431953	34
regulation of cyclase activity(GO:0031279)	20774, 0, 42, 0	0.0	1.0	1.0	42
positive regulation of glycogen metabolic process(GO:0070875)	20774, 1254, 19, 2	1.744	0.491602815532	0.759220788112	19
ribonucleoside catabolic process(GO:0042454)	20774, 384, 13, 2	8.323	0.0678176129572	0.253259012041	13
RNA splicing, via endonucleolytic cleavage and ligation(GO:0000394)	20774, 1065, 11, 1	1.773	0.491739010452	0.759220788112	11
regulation of establishment of planar polarity involved in neural tube closure(GO:0090178)	20774, 1352, 15, 1	1.024	0.667628723001	0.881074221799	15
negative regulation of defense response(GO:0031348)	20774, 1670, 208, 31	1.854	0.00680760771848	0.0549497172793	208
transition metal ion homeostasis(GO:0055076)	20774, 112, 119, 2	3.117	0.443426056892	0.724831054534	119
SMAD protein signal transduction(GO:0060395)	20774, 378, 75, 1	0.733	0.930735756611	1.0	75
myeloid cell activation involved in immune response(GO:0002275)	20774, 473, 37, 6	7.122	0.0011921086573	0.0154616817677	37
regulation of cell-cell adhesion mediated by cadherin(GO:2000047)	20774, 0, 12, 0	0.0	1.0	1.0	12
regulation of SMAD protein signal transduction(GO:0060390)	20774, 378, 23, 1	2.389	0.542030754078	0.794327967031	23
positive regulation of SMAD protein signal transduction(GO:0060391)	20774, 378, 13, 1	4.228	0.333976373888	0.632601488144	13
negative regulation of gluconeogenesis(GO:0045721)	20774, 1228, 18, 1	0.94	0.718758687409	0.912587717276	18
positive regulation of protein import(GO:1904591)	20774, 990, 42, 5	2.498	0.172543163766	0.445965472913	42
retrograde trans-synaptic signaling(GO:0098917)	20774, 0, 11, 0	0.0	1.0	1.0	11
regulation of ventricular cardiac muscle cell action potential(GO:0098911)	20774, 0, 14, 0	0.0	1.0	1.0	14
response to hormone(GO:0009725)	20774, 63, 468, 3	2.114	0.617302634721	0.848428722572	468
epithelial cell maturation(GO:0002070)	20774, 0, 15, 0	0.0	1.0	1.0	15
phospholipid efflux(GO:0033700)	20774, 0, 11, 0	0.0	1.0	1.0	11
negative regulation of potassium ion transmembrane transport(GO:1901380)	20774, 0, 26, 0	0.0	1.0	1.0	26
mRNA cis splicing, via spliceosome(GO:0045292)	20774, 1487, 24, 4	2.328	0.226575193527	0.521013488496	24
regulation of autophagy of mitochondrion(GO:1903146)	20774, 1031, 33, 5	3.053	0.0881285961387	0.302089975238	33
osteoblast development(GO:0002076)	20774, 958, 18, 2	2.409	0.362365120921	0.656930754122	18
regulation of cell morphogenesis(GO:0022604)	20774, 3, 510, 1	13.578	0.389646633177	0.682132392027	510
positive regulation of osteoblast proliferation(GO:0033690)	20774, 855, 14, 1	1.736	0.550715145848	0.801324212968	14
positive regulation of peptidase activity(GO:0010952)	20774, 1844, 155, 26	1.89	0.0107399878511	0.0738762170107	155
digestive system process(GO:0022600)	20774, 1708, 66, 4	0.737	0.941663325063	1.0	66
regulation of nucleobase-containing compound transport(GO:0032239)	20774, 1404, 17, 2	1.741	0.470911179946	0.744424973143	17
ovulation cycle process(GO:0022602)	20774, 96, 43, 1	5.032	0.42577659031	0.712854708558	43
regulation of anatomical structure morphogenesis(GO:0022603)	20774, 6, 1063, 2	6.514	0.252898024135	0.551551307923	1063
regulation of cellular response to vascular endothelial growth factor stimulus(GO:1902547)	20774, 513, 18, 1	2.25	0.514946834147	0.775434017887	18
4-hydroxyproline metabolic process(GO:0019471)	20774, 0, 12, 0	0.0	1.0	1.0	12
regulation of ERAD pathway(GO:1904292)	20774, 1843, 26, 6	2.601	0.0860766618781	0.298415812484	26
negative regulation of sprouting angiogenesis(GO:1903671)	20774, 1996, 25, 4	1.665	0.421645179436	0.711858403779	25
regulation of DNA binding(GO:0051101)	20774, 808, 126, 12	2.449	0.0274620084125	0.143375523282	126
negative regulation of binding(GO:0051100)	20774, 1981, 164, 27	1.726	0.0278951147094	0.144880790646	164
negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway(GO:1902236)	20774, 696, 19, 2	3.142	0.277542498474	0.578398985461	19
cellular amino acid catabolic process(GO:0009063)	20774, 61, 87, 1	3.914	0.563436288002	0.810748709459	87
lipoprotein localization(GO:0044872)	20774, 280, 13, 1	5.707	0.282584690112	0.583604561412	13
mitochondrial protein processing(GO:0034982)	20774, 1222, 12, 1	1.417	0.555694411639	0.805943144242	12
aerobic respiration(GO:0009060)	20774, 1675, 32, 10	3.876	0.00093357860666	0.0129052824118	32
aspartate family amino acid biosynthetic process(GO:0009067)	20774, 1717, 22, 3	1.65	0.460651221816	0.736794292958	22
aspartate family amino acid metabolic process(GO:0009066)	20774, 1922, 44, 6	1.474	0.481545127095	0.753007491777	44
glutamine family amino acid catabolic process(GO:0009065)	20774, 1464, 23, 2	1.234	0.649992442821	0.871619836562	23
glutamine family amino acid metabolic process(GO:0009064)	20774, 1761, 60, 6	1.18	0.706614287976	0.906489969921	60
regulation of amyloid precursor protein biosynthetic process(GO:0042984)	20774, 0, 12, 0	0.0	1.0	1.0	12
serine family amino acid metabolic process(GO:0009069)	20774, 457, 39, 2	2.331	0.457912447134	0.736122858688	39
aspartate family amino acid catabolic process(GO:0009068)	20774, 1464, 12, 2	2.365	0.318840897591	0.615193624862	12
regulation of long-term neuronal synaptic plasticity(GO:0048169)	20774, 749, 36, 1	0.77	0.862422015217	1.0	36
regulation of neuronal synaptic plasticity(GO:0048168)	20774, 749, 66, 3	1.261	0.740606851915	0.927019902246	66
amyloid precursor protein metabolic process(GO:0042982)	20774, 1869, 17, 4	2.615	0.154652318602	0.421859619797	17
peptidyl-L-cysteine S-palmitoylation(GO:0018230)	20774, 1540, 22, 5	3.066	0.0718409607548	0.264472523738	22
positive regulation of gliogenesis(GO:0014015)	20774, 73, 86, 2	6.618	0.172030040975	0.445965472913	86
T cell selection(GO:0045058)	20774, 897, 34, 8	5.449	0.000555890399886	0.00909291513216	34
positive thymic T cell selection(GO:0045059)	20774, 1789, 14, 6	4.977	0.00264805127402	0.0280440229435	14
cochlea development(GO:0090102)	20774, 0, 24, 0	0.0	1.0	1.0	24
cochlea morphogenesis(GO:0090103)	20774, 1352, 27, 1	0.569	0.874544618122	1.0	27
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway(GO:0090100)	20774, 530, 109, 5	1.798	0.458010425554	0.736122858688	109
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway(GO:0090101)	20774, 238, 112, 1	0.779	0.942408096188	1.0	112
cellular response to nutrient(GO:0031670)	20774, 1006, 33, 3	1.877	0.447763205168	0.729665476412	33
transcytosis(GO:0045056)	20774, 0, 23, 0	0.0	1.0	1.0	23
response to endogenous stimulus(GO:0009719)	20774, 545, 919, 31	1.286	0.485158773796	0.754952313862	919
regulation of macrophage migration(GO:1905521)	20774, 1936, 36, 4	1.192	0.678948044705	0.888612392083	36
positive regulation of macrophage migration(GO:1905523)	20774, 1936, 23, 4	1.866	0.340468400551	0.637541143439	23
peptide secretion(GO:0002790)	20774, 1307, 165, 17	1.638	0.172030590241	0.445965472913	165
negative regulation of myeloid leukocyte differentiation(GO:0002762)	20774, 118, 48, 4	14.671	0.0012188152707	0.0157223866898	48
regulation of dopamine receptor signaling pathway(GO:0060159)	20774, 1624, 11, 1	1.163	0.599326081426	0.836350673582	11
brain development(GO:0007420)	20774, 24, 164, 2	10.556	0.0982626562068	0.32137226233	164
negative regulation of cardiac muscle tissue development(GO:0055026)	20774, 1876, 40, 1	0.277	0.97803500979	1.0	40
hyaluronan metabolic process(GO:0030212)	20774, 1956, 20, 3	1.593	0.47739843782	0.749725029372	20
positive regulation of cardiac muscle tissue development(GO:0055025)	20774, 1393, 55, 9	2.44	0.0541617016373	0.219225935199	55
hormone biosynthetic process(GO:0042446)	20774, 1859, 36, 2	0.621	0.914611646544	1.0	36
internal protein amino acid acetylation(GO:0006475)	20774, 1981, 102, 21	2.159	0.00487367671041	0.0435247676202	102
regulation of excitatory synapse assembly(GO:1904889)	20774, 0, 16, 0	0.0	1.0	1.0	16
defense response(GO:0006952)	20774, 707, 992, 72	2.133	3.68371162525e-08	2.78324878352e-06	992
regulation of symbiosis, encompassing mutualism through parasitism(GO:0043903)	20774, 1240, 212, 31	2.45	5.50152898063e-05	0.00140791816924	212
regulation of multi-organism process(GO:0043900)	20774, 980, 394, 45	2.421	9.59105154603e-07	4.80562161675e-05	394
negative regulation of multi-organism process(GO:0043901)	20774, 980, 179, 27	3.197	1.6123872643e-06	7.04125080555e-05	179
cellular respiration(GO:0045333)	20774, 1995, 52, 15	3.004	0.000631439092571	0.00998554844066	52
cellular glucose homeostasis(GO:0001678)	20774, 57, 74, 1	4.925	0.48702997214	0.756613142097	74
immune response(GO:0006955)	20774, 735, 798, 66	2.338	4.74233112349e-09	4.3410569515e-07	798
long-chain fatty acid metabolic process(GO:0001676)	20774, 15, 94, 1	14.733	0.266410895734	0.566629072249	94
cellular response to biotic stimulus(GO:0071216)	20774, 117, 266, 7	4.673	0.00870251679944	0.0652205935128	266
ephrin receptor signaling pathway(GO:0048013)	20774, 23, 31, 1	29.136	0.119833922417	0.363086868685	31
acrosome assembly(GO:0001675)	20774, 0, 15, 0	0.0	1.0	1.0	15
negative regulation of peptidase activity(GO:0010466)	20774, 1596, 241, 24	1.296	0.455989210877	0.735516314393	241
regulation of peptidyl-threonine phosphorylation(GO:0010799)	20774, 475, 45, 3	2.916	0.25882541139	0.556462944091	45
inositol phosphate-mediated signaling(GO:0048016)	20774, 488, 20, 3	6.385	0.0423102529166	0.188119850293	20
cellular carbohydrate catabolic process(GO:0044275)	20774, 1545, 22, 3	1.834	0.405461297519	0.696497934388	22
regulation of proton transport(GO:0010155)	20774, 113, 21, 1	8.754	0.251100345888	0.549749952493	21
cellular nitrogen compound catabolic process(GO:0044270)	20774, 1964, 293, 45	1.625	0.00911460187939	0.0670564218638	293
sulfur compound catabolic process(GO:0044273)	20774, 1354, 23, 3	2.001	0.374740082718	0.668576759272	23
peripheral nervous system development(GO:0007422)	20774, 0, 22, 0	0.0	1.0	1.0	22
response to decreased oxygen levels(GO:0036293)	20774, 1254, 205, 21	1.697	0.0916112201102	0.308358643316	205
DNA catabolic process, endonucleolytic(GO:0000737)	20774, 1171, 16, 1	1.109	0.662268226008	0.878104945904	16
response to increased oxygen levels(GO:0036296)	20774, 1929, 13, 5	4.142	0.01791035127	0.107303035016	13
interstrand cross-link repair(GO:0036297)	20774, 1435, 26, 7	3.898	0.00829929082675	0.0638123166789	26
regulation of peptidyl-serine phosphorylation(GO:0033135)	20774, 454, 157, 9	2.623	0.0591241158869	0.233165527441	157
monovalent inorganic cation transport(GO:0015672)	20774, 321, 313, 2	0.414	0.999031830843	1.0	313
NADP metabolic process(GO:0006739)	20774, 457, 28, 2	3.247	0.306648129656	0.604983963214	28
extracellular matrix assembly(GO:0085029)	20774, 378, 18, 1	3.053	0.450489507339	0.731853261069	18
cranial nerve development(GO:0021545)	20774, 0, 21, 0	0.0	1.0	1.0	21
trans-synaptic signaling(GO:0099537)	20774, 320, 270, 1	0.24	0.999750103551	1.0	270
positive regulation of monooxygenase activity(GO:0032770)	20774, 87, 24, 1	9.949	0.239173534222	0.535496718201	24
response to stimulus involved in regulation of muscle adaptation(GO:0014874)	20774, 0, 11, 0	0.0	1.0	1.0	11
positive regulation of cell cycle arrest(GO:0071158)	20774, 46, 37, 1	12.206	0.23603064275	0.532467231987	37
RNA biosynthetic process(GO:0032774)	20774, 1538, 353, 42	1.607	0.0174703873499	0.105820481095	353
receptor catabolic process(GO:0032801)	20774, 982, 17, 2	2.489	0.347383525509	0.645104998515	17
response to epidermal growth factor(GO:0070849)	20774, 1910, 44, 8	1.978	0.164989128419	0.438007948286	44
regulation of chemokine (C-X-C motif) ligand 2 production(GO:2000341)	20774, 10, 13, 1	159.8	0.0231018383721	0.127717480431	13
response to growth factor(GO:0070848)	20774, 715, 252, 17	1.96	0.0534721612998	0.217373159391	252
regulation of nuclear-transcribed mRNA poly(A) tail shortening(GO:0060211)	20774, 0, 14, 0	0.0	1.0	1.0	14
cellular lipid catabolic process(GO:0044242)	20774, 46, 169, 2	5.344	0.261252785798	0.558986554045	169
regulation of nitric oxide biosynthetic process(GO:0045428)	20774, 87, 65, 3	11.021	0.0160572439164	0.0990834651092	65
epithelial cell morphogenesis(GO:0003382)	20774, 405, 43, 1	1.193	0.794417231776	0.964786491949	43
tissue homeostasis(GO:0001894)	20774, 78, 144, 3	5.549	0.106259781456	0.337456750707	144
response to mechanical stimulus(GO:0009612)	20774, 55, 160, 4	9.443	0.00811853721256	0.0630411698724	160
nucleobase-containing small molecule catabolic process(GO:0034656)	20774, 384, 18, 3	9.016	0.0176088746629	0.106264337187	18
positive regulation of immunoglobulin mediated immune response(GO:0002891)	20774, 685, 45, 5	3.37	0.0734580240503	0.267733686432	45
keratinocyte proliferation(GO:0043616)	20774, 0, 13, 0	0.0	1.0	1.0	13
positive regulation of heart contraction(GO:0045823)	20774, 1691, 42, 1	0.293	0.975999338595	1.0	42
extrinsic apoptotic signaling pathway via death domain receptors(GO:0008625)	20774, 1712, 29, 4	1.674	0.42662547766	0.713290226084	29
cellular response to leukemia inhibitory factor(GO:1990830)	20774, 109, 308, 2	1.238	0.89425601367	1.0	308
mesoderm formation(GO:0001707)	20774, 808, 47, 3	1.641	0.559930952774	0.809374836078	47
formation of primary germ layer(GO:0001704)	20774, 457, 59, 2	1.541	0.682778749546	0.891150767162	59
oligopeptide transport(GO:0006857)	20774, 984, 11, 3	5.758	0.0403128488615	0.182474391523	11
regulation of cholesterol transport(GO:0032374)	20774, 72, 43, 3	20.13	0.00299591207782	0.030694735507	43
cell fate specification(GO:0001708)	20774, 59, 68, 1	5.178	0.465099769204	0.739931451006	68
positive regulation of cholesterol transport(GO:0032376)	20774, 72, 25, 2	23.082	0.0159490878471	0.0985943612369	25
positive regulation of lipid transport(GO:0032370)	20774, 72, 68, 2	8.486	0.113563068496	0.351255686809	68
regulation of transcription from RNA polymerase II promoter in response to oxidative stress(GO:0043619)	20774, 0, 11, 0	0.0	1.0	1.0	11
positive regulation of smooth muscle cell migration(GO:0014911)	20774, 1124, 61, 3	0.909	0.870167530781	1.0	61
histone lysine methylation(GO:0034968)	20774, 1984, 61, 12	2.06	0.0618691307311	0.238819609009	61
regulation of neural precursor cell proliferation(GO:2000177)	20774, 712, 106, 8	2.202	0.149952482284	0.415709851878	106
negative regulation of dendrite development(GO:2000171)	20774, 204, 35, 1	2.91	0.54064911483	0.793552200613	35
regulation of smooth muscle cell migration(GO:0014910)	20774, 4, 84, 1	61.827	0.0900549851226	0.305532237479	84
negative regulation of neural precursor cell proliferation(GO:2000178)	20774, 904, 27, 6	5.107	0.00461112561109	0.041659807098	27
positive regulation of neural precursor cell proliferation(GO:2000179)	20774, 389, 62, 2	1.723	0.639588919396	0.866128949168	62
necrotic cell death(GO:0070265)	20774, 587, 23, 2	3.077	0.301887477456	0.599935486017	23
neuronal stem cell population maintenance(GO:0097150)	20774, 322, 23, 1	2.805	0.496762800801	0.762771268326	23
execution phase of apoptosis(GO:0097194)	20774, 274, 16, 3	14.216	0.0050979036102	0.0450381547179	16
necroptotic process(GO:0070266)	20774, 587, 15, 2	4.719	0.15657533461	0.4252724884	15
potassium ion export across plasma membrane(GO:0097623)	20774, 0, 15, 0	0.0	1.0	1.0	15
myotube differentiation(GO:0014902)	20774, 256, 20, 1	4.057	0.392830377372	0.684935016956	20
regulation of actin filament-based process(GO:0032970)	20774, 1397, 386, 45	1.734	0.00312522568383	0.0315840217729	386
pyroptosis(GO:0070269)	20774, 89, 20, 1	11.671	0.202363808812	0.491204349792	20
regulation of endothelial cell apoptotic process(GO:2000351)	20774, 75, 54, 2	10.259	0.0798470233672	0.281118218364	54
