# Analysis title: diff_Primary_versus_Naive_c3.0_cond1_formatted analysis from Cistrome-GO
# Mode: Solo mode
# Specie: mm10
# Peak bed file name: diff_Primary_versus_Naive_c3.0_cond1_formatted.bed
# Top peaks to use: 10000
# Half-decay distance: 1000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
protein methyltransferase activity(GO:0008276)	20437, 1971, 82, 12	1.517	0.328069174325	0.731265987068	82
galactosyltransferase activity(GO:0008378)	20437, 305, 36, 3	5.584	0.0713478672371	0.341402878742	36
zinc ion binding(GO:0008270)	20437, 1524, 669, 65	1.303	0.140968866911	0.497765930058	669
protein phosphorylated amino acid binding(GO:0045309)	20437, 22, 53, 2	35.055	0.00937637405386	0.103529326503	53
O-acyltransferase activity(GO:0008374)	20437, 14, 44, 1	33.177	0.121944862409	0.460493034256	44
acetylglucosaminyltransferase activity(GO:0008375)	20437, 1506, 52, 8	2.088	0.145497542477	0.501082012561	52
acetylgalactosaminyltransferase activity(GO:0008376)	20437, 305, 43, 2	3.117	0.356671204061	0.755535580962	43
R-SMAD binding(GO:0070412)	20437, 540, 24, 1	1.577	0.653242861789	0.969952767744	24
snoRNA binding(GO:0030515)	20437, 1423, 23, 6	3.747	0.0189161841515	0.159577652341	23
sialyltransferase activity(GO:0008373)	20437, 768, 20, 3	3.992	0.115197040371	0.451960802068	20
pre-mRNA binding(GO:0036002)	20437, 1500, 33, 4	1.651	0.459422160467	0.840105221001	33
ATP-dependent helicase activity(GO:0008026)	20437, 1365, 66, 8	1.815	0.259247887778	0.658734087059	66
cyclin-dependent protein serine/threonine kinase regulator activity(GO:0016538)	20437, 1133, 46, 7	2.745	0.0624506866804	0.319558121804	46
transcription corepressor activity(GO:0003714)	20437, 336, 190, 6	1.921	0.388326680667	0.774606537972	190
transcription coactivator activity(GO:0003713)	20437, 1239, 257, 26	1.669	0.0586555205399	0.308313227322	257
cyclic nucleotide binding(GO:0030551)	20437, 386, 36, 2	2.941	0.362529324155	0.761589421374	36
drug transmembrane transporter activity(GO:0015238)	20437, 1754, 95, 10	1.226	0.659255516499	0.971232212092	95
poly(A) binding(GO:0008143)	20437, 0, 27, 0	0.0	1.0	1.0	27
phosphatidylinositol-3,4-bisphosphate binding(GO:0043325)	20437, 1245, 25, 5	3.283	0.0617621121074	0.31913904234	25
regulatory RNA binding(GO:0061980)	20437, 1622, 35, 3	1.08	0.743294888721	1.0	35
protein antigen binding(GO:1990405)	20437, 12, 11, 1	154.826	0.0217548418943	0.168764834089	11
protein ADP-ribosylase activity(GO:1990404)	20437, 671, 14, 1	2.176	0.505304174559	0.881729537768	14
carbonate dehydratase activity(GO:0004089)	20437, 0, 16, 0	0.0	1.0	1.0	16
translation factor activity, RNA binding(GO:0008135)	20437, 1972, 78, 14	1.86	0.0894618234587	0.393961245732	78
sterol binding(GO:0032934)	20437, 9, 51, 1	44.525	0.102099173331	0.427906802826	51
D1 dopamine receptor binding(GO:0031748)	20437, 22, 13, 1	71.458	0.0439685782481	0.257278995006	13
channel inhibitor activity(GO:0016248)	20437, 1735, 35, 4	1.346	0.594615025366	0.926766797527	35
histone methyltransferase activity(GO:0042054)	20437, 1651, 53, 7	1.635	0.372169338144	0.76902667828	53
PDZ domain binding(GO:0030165)	20437, 41, 118, 1	4.224	0.572861860307	0.926330204649	118
ubiquitin-like protein conjugating enzyme activity(GO:0061650)	20437, 590, 41, 2	1.69	0.604127643519	0.934926184963	41
co-SMAD binding(GO:0070410)	20437, 629, 11, 1	2.954	0.412732178115	0.800450284829	11
neuropeptide receptor binding(GO:0071855)	20437, 981, 30, 2	1.389	0.6434286824	0.963710553953	30
cation transmembrane transporter activity(GO:0008324)	20437, 55, 607, 1	0.612	0.993579840101	1.0	607
drug binding(GO:0008144)	20437, 1968, 1630, 211	1.344	9.11003873909e-05	0.00444222841373	1630
postsynaptic neurotransmitter receptor activity(GO:0098960)	20437, 0, 57, 0	0.0	1.0	1.0	57
magnesium ion transmembrane transporter activity(GO:0015095)	20437, 158, 16, 1	8.084	0.240993695142	0.631540828682	16
low-density lipoprotein particle binding(GO:0030169)	20437, 624, 16, 1	2.047	0.52879222322	0.900507213628	16
dipeptidyl-peptidase activity(GO:0008239)	20437, 0, 12, 0	0.0	1.0	1.0	12
ATP-dependent microtubule motor activity, plus-end-directed(GO:0008574)	20437, 1895, 25, 7	3.02	0.0288196175299	0.20075706361	25
oxidoreductase activity, acting on CH-OH group of donors(GO:0016614)	20437, 1849, 139, 13	1.034	0.853808622602	1.0	139
dioxygenase activity(GO:0051213)	20437, 236, 91, 2	1.903	0.640604764142	0.962014091264	91
cyclase activity(GO:0009975)	20437, 502, 26, 1	1.566	0.675145451051	0.982354825679	26
phosphoprotein binding(GO:0051219)	20437, 22, 100, 2	18.579	0.0375001709606	0.233406085894	100
telomerase RNA binding(GO:0070034)	20437, 1708, 16, 5	3.739	0.0301817548992	0.208825114978	16
snRNA binding(GO:0017069)	20437, 1380, 38, 5	1.949	0.300275507996	0.702013973032	38
ubiquitin binding(GO:0043130)	20437, 1875, 74, 17	2.504	0.00261238969066	0.0424616990989	74
I-SMAD binding(GO:0070411)	20437, 0, 11, 0	0.0	1.0	1.0	11
UDP-galactosyltransferase activity(GO:0035250)	20437, 974, 25, 4	3.357	0.102380045598	0.427906802826	25
glycolipid binding(GO:0051861)	20437, 1409, 20, 1	0.725	0.790909390356	1.0	20
sterol transporter activity(GO:0015248)	20437, 9, 31, 1	73.251	0.0584706155887	0.308313227322	31
3'-5' DNA helicase activity(GO:0043138)	20437, 1928, 16, 4	2.65	0.148462379819	0.502062240586	16
Rho guanyl-nucleotide exchange factor activity(GO:0005089)	20437, 73, 70, 2	7.999	0.123612068435	0.463658454497	70
Ras guanyl-nucleotide exchange factor activity(GO:0005088)	20437, 987, 129, 15	2.408	0.0122250487105	0.124241565889	129
cytokine activity(GO:0005125)	20437, 84, 213, 2	2.284	0.634884379229	0.956061182838	213
death receptor binding(GO:0005123)	20437, 144, 16, 2	17.74	0.0219885355382	0.169295190911	16
spectrin binding(GO:0030507)	20437, 993, 31, 3	1.992	0.410776422632	0.799616179584	31
protein kinase C binding(GO:0005080)	20437, 1406, 61, 9	2.145	0.10778817447	0.436336951942	61
guanyl-nucleotide exchange factor activity(GO:0005085)	20437, 1978, 195, 33	1.749	0.0106671590542	0.112610008985	195
tubulin binding(GO:0015631)	20437, 1976, 321, 40	1.289	0.307082570502	0.71304433604	321
acetylcholine receptor activity(GO:0015464)	20437, 0, 22, 0	0.0	1.0	1.0	22
ARF guanyl-nucleotide exchange factor activity(GO:0005086)	20437, 303, 17, 2	7.935	0.0805188128946	0.37140209191	17
phosphatidylinositol 3-kinase regulatory subunit binding(GO:0036312)	20437, 1360, 13, 1	1.156	0.61963051964	0.948159380602	13
beta-tubulin binding(GO:0048487)	20437, 1203, 43, 4	1.58	0.518577324536	0.890978490477	43
protein-containing complex scaffold activity(GO:0032947)	20437, 11, 85, 1	21.858	0.197507053754	0.572938308907	85
bHLH transcription factor binding(GO:0043425)	20437, 1489, 31, 7	3.099	0.0285927848903	0.200541176217	31
translation initiation factor binding(GO:0031369)	20437, 958, 37, 1	0.577	0.910021858045	1.0	37
lipase inhibitor activity(GO:0055102)	20437, 0, 11, 0	0.0	1.0	1.0	11
protein kinase B binding(GO:0043422)	20437, 115, 17, 1	10.454	0.210782501135	0.588123381914	17
3'-5' exonuclease activity(GO:0008408)	20437, 1662, 47, 10	2.616	0.0225209895199	0.169569803444	47
5'-3' exonuclease activity(GO:0008409)	20437, 1688, 17, 6	4.273	0.00823605049493	0.0989694293744	17
adrenergic receptor activity(GO:0004935)	20437, 0, 18, 0	0.0	1.0	1.0	18
ribonuclease activity(GO:0004540)	20437, 1701, 112, 12	1.287	0.581878069809	0.926330204649	112
CARD domain binding(GO:0050700)	20437, 87, 11, 1	21.355	0.1070534198	0.436336951942	11
NADH dehydrogenase activity(GO:0003954)	20437, 1983, 22, 4	1.874	0.337425134901	0.741466390855	22
phosphatidylinositol bisphosphate binding(GO:1902936)	20437, 685, 105, 6	1.705	0.44670570251	0.831684798855	105
transferase activity, transferring alkyl or aryl (other than methyl) groups(GO:0016765)	20437, 1459, 59, 12	2.849	0.00564320302175	0.0747466135322	59
deaminase activity(GO:0019239)	20437, 1711, 26, 4	1.838	0.358352435359	0.756603904758	26
G-protein alpha-subunit binding(GO:0001965)	20437, 1144, 34, 4	2.102	0.311566353966	0.715345171438	34
sequence-specific single stranded DNA binding(GO:0098847)	20437, 1948, 14, 4	2.998	0.104131118373	0.428613076601	14
H4 histone acetyltransferase activity(GO:0010485)	20437, 1910, 23, 5	2.326	0.165616727541	0.531634887153	23
transferase activity, transferring pentosyl groups(GO:0016763)	20437, 1824, 49, 5	1.143	0.722889833029	1.0	49
proximal promoter sequence-specific DNA binding(GO:0000987)	20437, 860, 566, 54	2.267	5.23572700403e-07	8.93564075354e-05	566
passive transmembrane transporter activity(GO:0022803)	20437, 267, 443, 1	0.173	0.999993196255	1.0	443
platelet-derived growth factor binding(GO:0048407)	20437, 1206, 12, 1	1.412	0.559305104442	0.922963892864	12
chemokine activity(GO:0008009)	20437, 1117, 41, 2	0.893	0.840525346459	1.0	41
carbohydrate transmembrane transporter activity(GO:0015144)	20437, 0, 38, 0	0.0	1.0	1.0	38
fibronectin binding(GO:0001968)	20437, 41, 31, 1	16.079	0.186810651781	0.560350453509	31
RNA polymerase II distal enhancer sequence-specific DNA binding(GO:0000980)	20437, 40, 93, 1	5.494	0.481297807425	0.85862187248	93
adenyl nucleotide binding(GO:0030554)	20437, 1968, 1452, 203	1.452	6.55913215753e-07	9.59507332758e-05	1452
sphingolipid transporter activity(GO:0046624)	20437, 1783, 12, 2	1.91	0.403622520893	0.794825887298	12
extracellular ligand-gated ion channel activity(GO:0005230)	20437, 0, 71, 0	0.0	1.0	1.0	71
nucleotide-sugar transmembrane transporter activity(GO:0005338)	20437, 1560, 14, 2	1.872	0.421425374129	0.809642745044	14
steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor(GO:0033764)	20437, 1849, 30, 3	1.105	0.715551443414	1.0	30
actin-dependent ATPase activity(GO:0030898)	20437, 1925, 11, 3	2.895	0.165515892338	0.531634887153	11
DNA N-glycosylase activity(GO:0019104)	20437, 1946, 13, 4	3.231	0.0827357123732	0.37822039942	13
heparan sulfate proteoglycan binding(GO:0043395)	20437, 672, 18, 1	1.69	0.592255693435	0.926475037625	18
proteoglycan binding(GO:0043394)	20437, 672, 36, 2	1.69	0.58644593848	0.926330204649	36
Rab guanyl-nucleotide exchange factor activity(GO:0017112)	20437, 1974, 39, 13	3.451	0.000355662196665	0.0118518777876	39
phosphatidylinositol phosphate binding(GO:1901981)	20437, 777, 159, 12	1.985	0.116964159069	0.454273006405	159
peptide binding(GO:0042277)	20437, 990, 294, 21	1.475	0.27523788632	0.672657746042	294
myosin V binding(GO:0031489)	20437, 1152, 20, 1	0.887	0.755367167537	1.0	20
calcium-transporting ATPase activity(GO:0005388)	20437, 1992, 11, 2	1.865	0.41368597182	0.800783431273	11
mannosyltransferase activity(GO:0000030)	20437, 1446, 24, 2	1.178	0.677402215069	0.982354825679	24
calmodulin-dependent protein kinase activity(GO:0004683)	20437, 1570, 27, 5	2.411	0.160419819758	0.525809630783	27
phosphatidylinositol kinase activity(GO:0052742)	20437, 902, 14, 2	3.237	0.247232576712	0.64224085889	14
lipase activity(GO:0016298)	20437, 1547, 121, 4	0.437	0.998604754544	1.0	121
ATPase activity, coupled to movement of substances(GO:0043492)	20437, 597, 128, 5	1.337	0.710621878823	1.0	128
magnesium-dependent protein serine/threonine phosphatase activity(GO:0004724)	20437, 505, 17, 2	4.761	0.164869842323	0.531634887153	17
protein membrane anchor(GO:0043495)	20437, 1925, 12, 4	3.539	0.062020184986	0.31913904234	12
phosphatidylinositol monophosphate phosphatase activity(GO:0052744)	20437, 151, 12, 1	11.279	0.179697147864	0.554246624738	12
inositol phosphate phosphatase activity(GO:0052745)	20437, 1952, 20, 4	2.094	0.266154260241	0.664994261527	20
glycosaminoglycan binding(GO:0005539)	20437, 56, 205, 1	1.78	0.842138342182	1.0	205
voltage-gated potassium channel activity(GO:0005249)	20437, 267, 86, 1	0.89	0.910948743028	1.0	86
voltage-gated sodium channel activity(GO:0005248)	20437, 0, 20, 0	0.0	1.0	1.0	20
voltage-gated chloride channel activity(GO:0005247)	20437, 0, 11, 0	0.0	1.0	1.0	11
calcium channel regulator activity(GO:0005246)	20437, 1362, 41, 3	1.098	0.755777111745	1.0	41
voltage-gated calcium channel activity(GO:0005245)	20437, 1266, 50, 2	0.646	0.932250312212	1.0	50
voltage-gated ion channel activity(GO:0005244)	20437, 267, 192, 1	0.399	0.995167686457	1.0	192
gap junction channel activity(GO:0005243)	20437, 1746, 13, 1	0.9	0.690996907841	0.988396696039	13
inward rectifier potassium channel activity(GO:0005242)	20437, 0, 20, 0	0.0	1.0	1.0	20
mannose binding(GO:0005537)	20437, 167, 26, 1	4.707	0.391381526072	0.778203267374	26
glucose binding(GO:0005536)	20437, 56, 12, 1	30.412	0.0854061695947	0.3886929674	12
cytokine receptor binding(GO:0005126)	20437, 256, 323, 11	2.719	0.0267455449434	0.19019054182	323
nucleobase-containing compound transmembrane transporter activity(GO:0015932)	20437, 1560, 42, 3	0.936	0.828711500223	1.0	42
phosphatidic acid binding(GO:0070300)	20437, 1384, 19, 1	0.777	0.769098454618	1.0	19
histone-lysine N-methyltransferase activity(GO:0018024)	20437, 1971, 40, 7	1.815	0.258741243815	0.658734087059	40
purine ribonucleoside triphosphate binding(GO:0035639)	20437, 1968, 1693, 241	1.478	5.60281265449e-09	5.7372801582e-06	1693
ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism(GO:0015662)	20437, 1992, 38, 4	1.08	0.748695629979	1.0	38
cyclic-nucleotide phosphodiesterase activity(GO:0004112)	20437, 187, 29, 1	3.769	0.454093899195	0.833319270208	29
acid-thiol ligase activity(GO:0016878)	20437, 1036, 26, 1	0.759	0.838005731642	1.0	26
BMP binding(GO:0036122)	20437, 0, 12, 0	0.0	1.0	1.0	12
leak channel activity(GO:0022840)	20437, 1746, 18, 3	1.951	0.3559508581	0.755535580962	18
G protein-coupled receptor binding(GO:0001664)	20437, 47, 285, 3	4.577	0.184258650474	0.558227390784	285
mRNA 5'-UTR binding(GO:0048027)	20437, 115, 24, 1	7.405	0.289668476617	0.689883917867	24
CCR chemokine receptor binding(GO:0048020)	20437, 1512, 44, 4	1.229	0.68600283762	0.987998460932	44
long-chain fatty acid binding(GO:0036041)	20437, 0, 19, 0	0.0	1.0	1.0	19
1-phosphatidylinositol-3-kinase regulator activity(GO:0046935)	20437, 1661, 13, 2	1.893	0.411304694434	0.799616179584	13
tRNA binding(GO:0000049)	20437, 266, 56, 4	5.488	0.0359969922538	0.233296962455	56
amyloid-beta binding(GO:0001540)	20437, 624, 57, 2	1.149	0.795358438785	1.0	57
proton-transporting ATP synthase activity, rotational mechanism(GO:0046933)	20437, 1104, 13, 2	2.848	0.276920189919	0.673554096146	13
monovalent inorganic cation transmembrane transporter activity(GO:0015077)	20437, 507, 353, 5	0.571	0.998685763073	1.0	353
lyase activity(GO:0016829)	20437, 208, 181, 3	1.629	0.698789002511	0.994206096046	181
neuropeptide binding(GO:0042923)	20437, 0, 25, 0	0.0	1.0	1.0	25
divalent inorganic cation transmembrane transporter activity(GO:0072509)	20437, 55, 27, 1	13.762	0.198549562721	0.573058116723	27
transmembrane receptor protein kinase activity(GO:0019199)	20437, 558, 78, 1	0.47	0.975058517	1.0	78
general transcription initiation factor binding(GO:0140296)	20437, 1968, 44, 10	2.36	0.0409542116599	0.245246273332	44
14-3-3 protein binding(GO:0071889)	20437, 1715, 28, 5	2.128	0.221563362776	0.607712053223	28
G protein-coupled neurotransmitter receptor activity(GO:0099528)	20437, 0, 44, 0	0.0	1.0	1.0	44
molecular adaptor activity(GO:0060090)	20437, 234, 162, 4	2.156	0.429577486862	0.814606197308	162
mechanosensitive ion channel activity(GO:0008381)	20437, 785, 15, 1	1.736	0.575825631318	0.926330204649	15
transcription regulator activity(GO:0140110)	20437, 1272, 1332, 121	1.46	0.000335077445023	0.0118518777876	1332
solute:proton symporter activity(GO:0015295)	20437, 1098, 22, 3	2.538	0.258938126543	0.658734087059	22
solute:cation symporter activity(GO:0015294)	20437, 1098, 98, 3	0.57	0.984176724542	1.0	98
antiporter activity(GO:0015297)	20437, 460, 75, 2	1.185	0.809987491435	1.0	75
anion:cation symporter activity(GO:0015296)	20437, 0, 18, 0	0.0	1.0	1.0	18
secondary active transmembrane transporter activity(GO:0015291)	20437, 493, 232, 5	0.893	0.952009636727	1.0	232
symporter activity(GO:0015293)	20437, 262, 146, 1	0.534	0.982442613883	1.0	146
5'-nucleotidase activity(GO:0008253)	20437, 390, 13, 1	4.031	0.345200030566	0.747740504909	13
solute:proton antiporter activity(GO:0015299)	20437, 460, 18, 1	2.468	0.496639419067	0.872313490779	18
solute:cation antiporter activity(GO:0015298)	20437, 460, 29, 1	1.532	0.68531811169	0.987998460932	29
histone acetyltransferase binding(GO:0035035)	20437, 1321, 34, 5	2.275	0.201887500103	0.577465922082	34
nucleotidase activity(GO:0008252)	20437, 390, 16, 1	3.275	0.416431533843	0.80306194097	16
RNA polymerase II activating transcription factor binding(GO:0001102)	20437, 40, 42, 1	12.165	0.24586607487	0.640628144191	42
RNA polymerase II repressing transcription factor binding(GO:0001103)	20437, 58, 35, 1	10.067	0.266051215871	0.664994261527	35
triglyceride lipase activity(GO:0004806)	20437, 0, 27, 0	0.0	1.0	1.0	27
nucleoside-triphosphatase regulator activity(GO:0060589)	20437, 1017, 292, 28	1.927	0.00843840243792	0.0993209666256	292
hormone binding(GO:0042562)	20437, 307, 106, 2	1.256	0.821660994357	1.0	106
sequence-specific mRNA binding(GO:1990825)	20437, 1724, 12, 2	1.976	0.38881617238	0.774606537972	12
ubiquitin-like protein ligase activity(GO:0061659)	20437, 1449, 231, 26	1.587	0.0984949975035	0.416772220841	231
alcohol binding(GO:0043178)	20437, 9, 84, 1	27.033	0.169954084445	0.53713883479	84
organic acid binding(GO:0043177)	20437, 216, 225, 2	0.841	0.958867500164	1.0	225
amine binding(GO:0043176)	20437, 0, 14, 0	0.0	1.0	1.0	14
RNA polymerase core enzyme binding(GO:0043175)	20437, 347, 41, 2	2.873	0.380564884647	0.770155023476	41
alpha-catenin binding(GO:0045294)	20437, 0, 12, 0	0.0	1.0	1.0	12
phosphatidylinositol-3-phosphate binding(GO:0032266)	20437, 738, 38, 5	3.644	0.0540468527944	0.296748109931	38
cadherin binding(GO:0045296)	20437, 1918, 60, 1	0.178	0.997397932953	1.0	60
Wnt-activated receptor activity(GO:0042813)	20437, 0, 17, 0	0.0	1.0	1.0	17
DNA replication origin binding(GO:0003688)	20437, 199, 16, 2	12.837	0.0375200488318	0.233406085894	16
double-stranded RNA binding(GO:0003725)	20437, 969, 84, 6	1.506	0.536000147059	0.910222471953	84
RNA binding(GO:0003723)	20437, 1996, 1024, 146	1.46	3.9280297218e-05	0.00236606025596	1024
Wnt-protein binding(GO:0017147)	20437, 0, 36, 0	0.0	1.0	1.0	36
chromatin binding(GO:0003682)	20437, 1234, 570, 60	1.743	0.000363892364722	0.0118518777876	570
damaged DNA binding(GO:0003684)	20437, 1946, 58, 16	2.897	0.000616717930298	0.0154029063567	58
mRNA binding(GO:0003729)	20437, 1787, 250, 29	1.327	0.344677530062	0.747740504909	250
carbohydrate phosphatase activity(GO:0019203)	20437, 0, 11, 0	0.0	1.0	1.0	11
carbohydrate kinase activity(GO:0019200)	20437, 56, 21, 1	17.378	0.157758503593	0.521111960256	21
cargo receptor activity(GO:0038024)	20437, 1023, 85, 9	2.115	0.131478779251	0.480866993227	85
kinase regulator activity(GO:0019207)	20437, 1967, 193, 36	1.938	0.00100926215084	0.0210915192338	193
nucleobase-containing compound kinase activity(GO:0019205)	20437, 33, 36, 1	17.203	0.188265063519	0.562050801876	36
phosphatase regulator activity(GO:0019208)	20437, 1715, 82, 10	1.453	0.435857942369	0.818933088048	82
kinase activator activity(GO:0019209)	20437, 1938, 85, 13	1.613	0.234479005373	0.621193510424	85
RNA 7-methylguanosine cap binding(GO:0000340)	20437, 645, 13, 1	2.437	0.469775529337	0.845430829597	13
alpha-actinin binding(GO:0051393)	20437, 115, 32, 1	5.554	0.376783006576	0.76902667828	32
glutathione transferase activity(GO:0004364)	20437, 106, 30, 1	6.427	0.340934722129	0.744386258977	30
CCR6 chemokine receptor binding(GO:0031731)	20437, 0, 11, 0	0.0	1.0	1.0	11
mannosidase activity(GO:0015923)	20437, 1442, 15, 2	1.89	0.425126471679	0.811377031025	15
protein serine/threonine phosphatase activity(GO:0004722)	20437, 12, 66, 1	25.804	0.164222496466	0.531634887153	66
lipase activator activity(GO:0060229)	20437, 1117, 11, 3	4.99	0.0560337146948	0.301992230776	11
nuclear receptor activity(GO:0004879)	20437, 173, 46, 2	5.136	0.20185989487	0.577465922082	46
coenzyme binding(GO:0050662)	20437, 503, 286, 9	1.279	0.728345807848	1.0	286
NADP binding(GO:0050661)	20437, 400, 45, 1	1.135	0.809860576222	1.0	45
flavin adenine dinucleotide binding(GO:0050660)	20437, 1172, 81, 6	1.292	0.665953475854	0.976986188072	81
oxidoreductase activity, oxidizing metal ions, oxygen as acceptor(GO:0016724)	20437, 643, 14, 1	2.27	0.492478093923	0.867982045056	14
oxidoreductase activity, acting on CH or CH2 groups(GO:0016725)	20437, 503, 15, 1	2.709	0.449053841723	0.833319270208	15
oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor(GO:0050664)	20437, 1172, 13, 4	5.365	0.0190391750837	0.159577652341	13
oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor(GO:0016641)	20437, 877, 21, 1	1.11	0.726735115857	1.0	21
phosphatidylcholine transporter activity(GO:0008525)	20437, 1384, 12, 1	1.231	0.59297915098	0.926475037625	12
oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor(GO:0016646)	20437, 1707, 16, 2	1.497	0.528585307527	0.900507213628	16
taste receptor activity(GO:0008527)	20437, 0, 36, 0	0.0	1.0	1.0	36
structural molecule activity(GO:0005198)	20437, 11, 685, 2	5.425	0.320403086323	0.727478404423	685
bicarbonate transmembrane transporter activity(GO:0015106)	20437, 0, 19, 0	0.0	1.0	1.0	19
organic cation transmembrane transporter activity(GO:0015101)	20437, 701, 23, 1	1.268	0.695352107484	0.99308306564	23
voltage-gated cation channel activity(GO:0022843)	20437, 267, 144, 1	0.532	0.982490275495	1.0	144
inorganic anion transmembrane transporter activity(GO:0015103)	20437, 1529, 135, 6	0.594	0.99495028507	1.0	135
potassium ion leak channel activity(GO:0022841)	20437, 267, 15, 1	5.103	0.328498392628	0.731265987068	15
ATPase activator activity(GO:0001671)	20437, 1934, 25, 3	1.268	0.627454784177	0.948159380602	25
ubiquitin-protein transferase regulator activity(GO:0055106)	20437, 4, 19, 1	268.908	0.0166400355313	0.149468389334	19
protein tyrosine kinase binding(GO:1990782)	20437, 601, 92, 7	2.587	0.104220876469	0.428613076601	92
chloride transmembrane transporter activity(GO:0015108)	20437, 1479, 99, 2	0.279	0.999153527379	1.0	99
acetylcholine-gated cation-selective channel activity(GO:0022848)	20437, 0, 16, 0	0.0	1.0	1.0	16
hormone activity(GO:0005179)	20437, 770, 127, 1	0.209	0.999391179529	1.0	127
integrin binding(GO:0005178)	20437, 1925, 122, 10	0.87	0.946146150156	1.0	122
ubiquitin-ubiquitin ligase activity(GO:0034450)	20437, 234, 11, 1	7.94	0.21683582752	0.600107803731	11
microtubule plus-end binding(GO:0051010)	20437, 64, 16, 1	19.958	0.130348583899	0.480866993227	16
sodium channel activity(GO:0005272)	20437, 0, 39, 0	0.0	1.0	1.0	39
Rab GTPase binding(GO:0017137)	20437, 899, 165, 20	2.756	0.000493409676903	0.0136915541929	165
lipoprotein particle receptor binding(GO:0070325)	20437, 69, 30, 1	9.873	0.256920348454	0.657716092043	30
pyrimidine nucleotide binding(GO:0019103)	20437, 1750, 11, 4	4.247	0.0341890857131	0.224420665194	11
vascular endothelial growth factor receptor binding(GO:0005172)	20437, 0, 15, 0	0.0	1.0	1.0	15
G protein-coupled receptor activity(GO:0004930)	20437, 5, 743, 1	5.501	0.651667080975	0.969952767744	743
BH domain binding(GO:0051400)	20437, 1044, 14, 5	6.991	0.00193400209273	0.0358612352278	14
RNA stem-loop binding(GO:0035613)	20437, 1107, 18, 2	2.051	0.433368787643	0.815753012034	18
phosphatidylcholine binding(GO:0031210)	20437, 1384, 25, 1	0.591	0.860332686481	1.0	25
hexosaminidase activity(GO:0015929)	20437, 1943, 18, 2	1.169	0.653581454828	0.969952767744	18
phosphatidylinositol-4-phosphate binding(GO:0070273)	20437, 777, 33, 3	2.391	0.321724137306	0.728844553082	33
phosphatidylinositol-3,5-bisphosphate binding(GO:0080025)	20437, 908, 25, 3	2.701	0.249024139828	0.64224085889	25
palmitoyltransferase activity(GO:0016409)	20437, 1721, 38, 9	2.813	0.0192379625781	0.159577652341	38
diacylglycerol kinase activity(GO:0004143)	20437, 0, 11, 0	0.0	1.0	1.0	11
fibroblast growth factor binding(GO:0017134)	20437, 842, 26, 1	0.934	0.78525919549	1.0	26
N-acetyltransferase activity(GO:0008080)	20437, 1910, 92, 18	2.093	0.0141335900557	0.135259777729	92
growth factor receptor binding(GO:0070851)	20437, 256, 148, 7	3.776	0.0216143109313	0.168764834089	148
amino acid:sodium symporter activity(GO:0005283)	20437, 0, 12, 0	0.0	1.0	1.0	12
transition metal ion transmembrane transporter activity(GO:0046915)	20437, 55, 37, 1	10.043	0.269373631917	0.664994261527	37
tRNA (guanine) methyltransferase activity(GO:0016423)	20437, 1892, 13, 1	0.831	0.717990412187	1.0	13
tRNA-specific ribonuclease activity(GO:0004549)	20437, 1490, 16, 1	0.857	0.722448309231	1.0	16
endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters(GO:0016893)	20437, 125, 38, 1	4.303	0.452267447153	0.833319270208	38
protein disulfide oxidoreductase activity(GO:0015035)	20437, 1035, 21, 3	2.821	0.214347602387	0.596445502293	21
peptide disulfide oxidoreductase activity(GO:0015037)	20437, 1116, 14, 4	5.232	0.021637837812	0.168764834089	14
disulfide oxidoreductase activity(GO:0015036)	20437, 1116, 41, 6	2.68	0.0961943370728	0.41042917151	41
