# Analysis title: diff_Primary_versus_Naive_c3.0_cond1_formatted analysis from Cistrome-GO
# Mode: Ensemble mode
# Specie: mm10
# Peak bed file name: diff_Primary_versus_Naive_c3.0_cond1_formatted.bed
# Differential expression file name: primary_vs_control_naive_deseq2.csv
# Genes for gene ontology: allgenes
# Column index of (GeneID, logFoldChange, FDR): 1,3,7
# Cutoffs of logFoldChange and FDR for DE genes: 1.0, 0.05
# Top peaks to use: 10000
# Half-decay distance: 1000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
thyroid hormone receptor binding(GO:0046966)	20437, 1981, 25, 8	3.301	0.00962589118524	0.0487965968994	25
dynein light chain binding(GO:0045503)	20437, 1984, 26, 2	0.792	0.833619264141	1.0	26
isoprenoid binding(GO:0019840)	20437, 194, 38, 1	2.772	0.570358442047	0.84278072822	38
retinol binding(GO:0019841)	20437, 0, 13, 0	0.0	1.0	1.0	13
vitamin binding(GO:0019842)	20437, 1759, 133, 6	0.524	0.998189732722	1.0	133
bioactive lipid receptor activity(GO:0045125)	20437, 38, 13, 1	41.37	0.0698162900872	0.21598755604	13
endoribonuclease activity, producing 5'-phosphomonoesters(GO:0016891)	20437, 410, 26, 1	1.917	0.613627443748	0.880412588723	26
peptidase activator activity(GO:0016504)	20437, 1945, 32, 7	2.299	0.106647018924	0.288143924482	32
peptidase activator activity involved in apoptotic process(GO:0016505)	20437, 1945, 12, 2	1.751	0.44454204888	0.728145023835	12
protein-hormone receptor activity(GO:0016500)	20437, 472, 19, 1	2.279	0.524410996651	0.805243973673	19
pheromone receptor activity(GO:0016503)	20437, 0, 99, 0	0.0	1.0	1.0	99
ubiquitin-like protein-specific protease activity(GO:0019783)	20437, 1733, 108, 21	2.293	0.00247811993762	0.0165855870335	108
methylated histone binding(GO:0035064)	20437, 1887, 64, 10	1.692	0.246078031598	0.516360459747	64
endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters(GO:0016894)	20437, 567, 19, 1	1.897	0.567029871943	0.84098772285	19
dynein heavy chain binding(GO:0045504)	20437, 0, 15, 0	0.0	1.0	1.0	15
NAD binding(GO:0051287)	20437, 1094, 62, 6	1.808	0.346405872555	0.631173689496	62
phospholipid-translocating ATPase activity(GO:0004012)	20437, 1799, 25, 7	3.181	0.0215548840318	0.0871033261054	25
androgen receptor binding(GO:0050681)	20437, 1780, 30, 9	3.444	0.00405453638961	0.0245671317335	30
oxygen carrier activity(GO:0005344)	20437, 0, 13, 0	0.0	1.0	1.0	13
cAMP binding(GO:0030552)	20437, 88, 21, 1	11.059	0.213472760933	0.472589567642	21
GABA receptor activity(GO:0016917)	20437, 0, 22, 0	0.0	1.0	1.0	22
steroid binding(GO:0005496)	20437, 135, 105, 3	4.325	0.163311223557	0.395344427712	105
protein methyltransferase activity(GO:0008276)	20437, 1150, 82, 12	2.601	0.0143091637482	0.0660026291811	82
galactosyltransferase activity(GO:0008378)	20437, 982, 36, 4	2.312	0.262945299855	0.537437099902	36
zinc ion binding(GO:0008270)	20437, 1992, 669, 111	1.702	4.0649199563e-07	8.16172163775e-06	669
protein phosphorylated amino acid binding(GO:0045309)	20437, 172, 53, 4	8.968	0.00675074617982	0.0371653983233	53
O-acyltransferase activity(GO:0008374)	20437, 61, 44, 1	7.614	0.339682786317	0.62224539032	44
acetylglucosaminyltransferase activity(GO:0008375)	20437, 1059, 52, 7	2.598	0.0814184630244	0.240879675973	52
acetylgalactosaminyltransferase activity(GO:0008376)	20437, 1535, 43, 6	1.858	0.29269620443	0.571679255104	43
R-SMAD binding(GO:0070412)	20437, 138, 24, 2	12.341	0.0456477346119	0.152258241832	24
snoRNA binding(GO:0030515)	20437, 1517, 23, 3	1.757	0.435111860668	0.719797326856	23
sialyltransferase activity(GO:0008373)	20437, 1948, 20, 6	3.147	0.0363051169688	0.128638199917	20
pre-mRNA binding(GO:0036002)	20437, 1992, 33, 14	4.353	8.15239005905e-06	0.000124597722693	33
ATP-dependent helicase activity(GO:0008026)	20437, 1883, 66, 13	2.138	0.0405480910757	0.138636580289	66
cyclin-dependent protein serine/threonine kinase regulator activity(GO:0016538)	20437, 1430, 46, 12	3.728	0.000456815771232	0.00417660133698	46
transcription corepressor activity(GO:0003714)	20437, 1494, 190, 37	2.664	6.61901787959e-07	1.21033469798e-05	190
transcription coactivator activity(GO:0003713)	20437, 1738, 257, 51	2.333	1.9228849539e-07	4.01843712816e-06	257
cyclic nucleotide binding(GO:0030551)	20437, 88, 36, 1	6.451	0.357384801058	0.643167023344	36
drug transmembrane transporter activity(GO:0015238)	20437, 15, 95, 1	14.342	0.271809461863	0.55006499792	95
poly(A) binding(GO:0008143)	20437, 1991, 27, 7	2.661	0.0535470181373	0.172428133876	27
phosphatidylinositol-3,4-bisphosphate binding(GO:0043325)	20437, 1582, 25, 7	3.617	0.0112408271014	0.0540404082245	25
regulatory RNA binding(GO:0061980)	20437, 1650, 35, 8	2.831	0.0299447607188	0.111099402087	35
protein antigen binding(GO:1990405)	20437, 1481, 11, 5	6.272	0.00275243506056	0.0178385664684	11
protein ADP-ribosylase activity(GO:1990404)	20437, 177, 14, 1	8.247	0.231379915979	0.49880638729	14
carbonate dehydratase activity(GO:0004089)	20437, 0, 16, 0	0.0	1.0	1.0	16
translation factor activity, RNA binding(GO:0008135)	20437, 1722, 78, 16	2.434	0.0054117706094	0.0316665891658	78
sterol binding(GO:0032934)	20437, 135, 51, 3	8.905	0.0263222888167	0.100738147201	51
D1 dopamine receptor binding(GO:0031748)	20437, 403, 13, 2	7.802	0.0753725971644	0.228347749989	13
channel inhibitor activity(GO:0016248)	20437, 237, 35, 3	7.391	0.0373230330001	0.130886252713	35
histone methyltransferase activity(GO:0042054)	20437, 1150, 53, 10	3.353	0.00448681615014	0.0267122077776	53
PDZ domain binding(GO:0030165)	20437, 655, 118, 5	1.322	0.711357756464	0.963532199232	118
ubiquitin-like protein conjugating enzyme activity(GO:0061650)	20437, 1889, 41, 7	1.847	0.246039391133	0.516360459747	41
co-SMAD binding(GO:0070410)	20437, 457, 11, 1	4.065	0.330829738694	0.614826955396	11
neuropeptide receptor binding(GO:0071855)	20437, 403, 30, 1	1.69	0.662090824282	0.922423134781	30
cation transmembrane transporter activity(GO:0008324)	20437, 15, 607, 1	2.245	0.858987523439	1.0	607
drug binding(GO:0008144)	20437, 1945, 1630, 238	1.534	1.93033097899e-10	6.58886307497e-09	1630
postsynaptic neurotransmitter receptor activity(GO:0098960)	20437, 0, 57, 0	0.0	1.0	1.0	57
magnesium ion transmembrane transporter activity(GO:0015095)	20437, 640, 16, 2	3.992	0.198690107722	0.450521196335	16
low-density lipoprotein particle binding(GO:0030169)	20437, 156, 16, 1	8.188	0.238946750996	0.509753068791	16
dipeptidyl-peptidase activity(GO:0008239)	20437, 0, 12, 0	0.0	1.0	1.0	12
ATP-dependent microtubule motor activity, plus-end-directed(GO:0008574)	20437, 34, 25, 1	24.044	0.130176154462	0.332419905658	25
oxidoreductase activity, acting on CH-OH group of donors(GO:0016614)	20437, 788, 139, 3	0.56	0.990669978031	1.0	139
dioxygenase activity(GO:0051213)	20437, 502, 91, 4	1.79	0.509432455166	0.792794580684	91
cyclase activity(GO:0009975)	20437, 223, 26, 1	3.525	0.467207626468	0.751052762171	26
phosphoprotein binding(GO:0051219)	20437, 172, 100, 5	5.941	0.0122569959705	0.0581940158638	100
telomerase RNA binding(GO:0070034)	20437, 1630, 16, 5	3.918	0.0253481044054	0.0979489015514	16
snRNA binding(GO:0017069)	20437, 1639, 38, 8	2.625	0.0466825442267	0.155204302884	38
ubiquitin binding(GO:0043130)	20437, 1813, 74, 13	1.98	0.0712358756351	0.219715471838	74
I-SMAD binding(GO:0070411)	20437, 610, 11, 2	6.092	0.0976095472446	0.272349254437	11
UDP-galactosyltransferase activity(GO:0035250)	20437, 1442, 25, 4	2.268	0.245988112673	0.516360459747	25
glycolipid binding(GO:0051861)	20437, 1268, 20, 3	2.418	0.277998904231	0.557085866796	20
sterol transporter activity(GO:0015248)	20437, 596, 31, 4	4.425	0.0520689810556	0.169265513019	31
3'-5' DNA helicase activity(GO:0043138)	20437, 1453, 16, 2	1.758	0.461009270114	0.746951728793	16
Rho guanyl-nucleotide exchange factor activity(GO:0005089)	20437, 1696, 70, 14	2.41	0.0110008161604	0.0533878471481	70
Ras guanyl-nucleotide exchange factor activity(GO:0005088)	20437, 1761, 129, 30	2.699	6.09056226431e-06	9.7448996229e-05	129
cytokine activity(GO:0005125)	20437, 249, 213, 3	1.156	0.87429287996	1.0	213
death receptor binding(GO:0005123)	20437, 211, 16, 2	12.107	0.0410609468815	0.13968906846	16
spectrin binding(GO:0030507)	20437, 70, 31, 3	28.254	0.00104510162953	0.00826528944139	31
protein kinase C binding(GO:0005080)	20437, 1812, 61, 12	2.219	0.0395261824409	0.136278824308	61
guanyl-nucleotide exchange factor activity(GO:0005085)	20437, 1967, 195, 45	2.398	4.23568029059e-07	8.34103195686e-06	195
tubulin binding(GO:0015631)	20437, 1967, 321, 48	1.554	0.0152907121024	0.0692818105878	321
acetylcholine receptor activity(GO:0015464)	20437, 0, 22, 0	0.0	1.0	1.0	22
ARF guanyl-nucleotide exchange factor activity(GO:0005086)	20437, 1567, 17, 5	3.836	0.0289425518506	0.107771538527	17
phosphatidylinositol 3-kinase regulatory subunit binding(GO:0036312)	20437, 1994, 13, 3	2.365	0.249707645838	0.517900904342	13
beta-tubulin binding(GO:0048487)	20437, 1139, 43, 4	1.669	0.479195760443	0.764324702015	43
protein-containing complex scaffold activity(GO:0032947)	20437, 1912, 85, 18	2.264	0.0061134567282	0.0340227157047	85
bHLH transcription factor binding(GO:0043425)	20437, 1128, 31, 10	5.844	3.20603096185e-05	0.000420894321146	31
translation initiation factor binding(GO:0031369)	20437, 1823, 37, 9	2.727	0.0234209953656	0.09259883882	37
lipase inhibitor activity(GO:0055102)	20437, 0, 11, 0	0.0	1.0	1.0	11
protein kinase B binding(GO:0043422)	20437, 1947, 17, 7	4.322	0.00263826413647	0.017317836383	17
3'-5' exonuclease activity(GO:0008408)	20437, 1439, 47, 11	3.324	0.00236048321149	0.0161354560597	47
5'-3' exonuclease activity(GO:0008409)	20437, 1830, 17, 5	3.285	0.0498492071956	0.163690341815	17
adrenergic receptor activity(GO:0004935)	20437, 1851, 18, 1	0.613	0.820693067974	1.0	18
ribonuclease activity(GO:0004540)	20437, 1671, 112, 15	1.638	0.191929483226	0.440677858063	112
CARD domain binding(GO:0050700)	20437, 220, 11, 1	8.445	0.209369311426	0.468109552184	11
NADH dehydrogenase activity(GO:0003954)	20437, 0, 22, 0	0.0	1.0	1.0	22
phosphatidylinositol bisphosphate binding(GO:1902936)	20437, 1582, 105, 18	2.215	0.0091205189699	0.0466970571259	105
transferase activity, transferring alkyl or aryl (other than methyl) groups(GO:0016765)	20437, 731, 59, 2	0.948	0.858530290694	1.0	59
deaminase activity(GO:0019239)	20437, 942, 26, 3	2.503	0.282829971951	0.563344087857	26
G-protein alpha-subunit binding(GO:0001965)	20437, 1851, 34, 6	1.948	0.238133975206	0.509566948885	34
sequence-specific single stranded DNA binding(GO:0098847)	20437, 679, 14, 2	4.3	0.17094844429	0.409569515299	14
H4 histone acetyltransferase activity(GO:0010485)	20437, 1738, 23, 7	3.579	0.0117142209669	0.0560530947203	23
transferase activity, transferring pentosyl groups(GO:0016763)	20437, 8, 49, 1	52.135	0.0895454524914	0.258422191659	49
proximal promoter sequence-specific DNA binding(GO:0000987)	20437, 1487, 566, 112	2.72	3.93522124709e-21	4.47740728558e-19	566
passive transmembrane transporter activity(GO:0022803)	20437, 237, 443, 2	0.389	0.999651370016	1.0	443
platelet-derived growth factor binding(GO:0048407)	20437, 0, 12, 0	0.0	1.0	1.0	12
chemokine activity(GO:0008009)	20437, 696, 41, 1	0.716	0.891440718377	1.0	41
carbohydrate transmembrane transporter activity(GO:0015144)	20437, 1681, 38, 2	0.64	0.91242587895	1.0	38
fibronectin binding(GO:0001968)	20437, 318, 31, 4	8.293	0.00672765258458	0.0371653983233	31
RNA polymerase II distal enhancer sequence-specific DNA binding(GO:0000980)	20437, 1942, 93, 22	2.489	0.000480246073247	0.00427627807831	93
adenyl nucleotide binding(GO:0030554)	20437, 1945, 1452, 231	1.672	4.62570631296e-14	2.49301224446e-12	1452
sphingolipid transporter activity(GO:0046624)	20437, 1799, 12, 5	4.733	0.00988099837503	0.0493677919502	12
extracellular ligand-gated ion channel activity(GO:0005230)	20437, 0, 71, 0	0.0	1.0	1.0	71
nucleotide-sugar transmembrane transporter activity(GO:0005338)	20437, 1202, 14, 1	1.214	0.620280610108	0.885867984311	14
steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor(GO:0033764)	20437, 0, 30, 0	0.0	1.0	1.0	30
actin-dependent ATPase activity(GO:0030898)	20437, 1850, 11, 2	2.009	0.379202672189	0.66490331562	11
DNA N-glycosylase activity(GO:0019104)	20437, 58, 13, 1	27.105	0.0975290739229	0.272349254437	13
heparan sulfate proteoglycan binding(GO:0043395)	20437, 55, 18, 1	20.643	0.130083810966	0.332419905658	18
proteoglycan binding(GO:0043394)	20437, 278, 36, 2	4.084	0.248782738048	0.517900904342	36
Rab guanyl-nucleotide exchange factor activity(GO:0017112)	20437, 1870, 39, 14	3.923	4.23590503667e-05	0.000516376994946	39
phosphatidylinositol phosphate binding(GO:1901981)	20437, 1734, 159, 33	2.446	1.84397101878e-05	0.000251763509765	159
peptide binding(GO:0042277)	20437, 611, 294, 22	2.503	0.00114277642591	0.008865174698	294
myosin V binding(GO:0031489)	20437, 948, 20, 2	2.156	0.414653282707	0.696073707364	20
calcium-transporting ATPase activity(GO:0005388)	20437, 716, 11, 3	7.785	0.0193367361946	0.0808904344364	11
mannosyltransferase activity(GO:0000030)	20437, 1420, 24, 1	0.6	0.851942911155	1.0	24
calmodulin-dependent protein kinase activity(GO:0004683)	20437, 87, 27, 1	8.7	0.275063188017	0.554458079782	27
phosphatidylinositol kinase activity(GO:0052742)	20437, 379, 14, 2	7.703	0.0775660031684	0.234065179057	14
lipase activity(GO:0016298)	20437, 823, 121, 4	0.821	0.945841702901	1.0	121
ATPase activity, coupled to movement of substances(GO:0043492)	20437, 1333, 128, 16	1.916	0.0625308452618	0.195815246325	128
magnesium-dependent protein serine/threonine phosphatase activity(GO:0004724)	20437, 878, 17, 2	2.738	0.311773757261	0.595001717175	17
protein membrane anchor(GO:0043495)	20437, 49, 12, 1	34.757	0.0780543638257	0.234065179057	12
phosphatidylinositol monophosphate phosphatase activity(GO:0052744)	20437, 1953, 12, 5	4.36	0.0139838996071	0.0647941773649	12
inositol phosphate phosphatase activity(GO:0052745)	20437, 1953, 20, 5	2.616	0.112509949717	0.30000340231	20
glycosaminoglycan binding(GO:0005539)	20437, 55, 205, 2	3.625	0.424522731852	0.706710980143	205
voltage-gated potassium channel activity(GO:0005249)	20437, 623, 86, 1	0.381	0.987599634011	1.0	86
voltage-gated sodium channel activity(GO:0005248)	20437, 0, 20, 0	0.0	1.0	1.0	20
voltage-gated chloride channel activity(GO:0005247)	20437, 0, 11, 0	0.0	1.0	1.0	11
calcium channel regulator activity(GO:0005246)	20437, 1623, 41, 5	1.536	0.483619061466	0.770180278291	41
voltage-gated calcium channel activity(GO:0005245)	20437, 318, 50, 1	1.285	0.797931960518	1.0	50
voltage-gated ion channel activity(GO:0005244)	20437, 318, 192, 1	0.335	0.997619946145	1.0	192
gap junction channel activity(GO:0005243)	20437, 1463, 13, 1	1.075	0.638673882295	0.897847912533	13
inward rectifier potassium channel activity(GO:0005242)	20437, 0, 20, 0	0.0	1.0	1.0	20
mannose binding(GO:0005537)	20437, 183, 26, 1	4.295	0.414001009893	0.696073707364	26
glucose binding(GO:0005536)	20437, 312, 12, 1	5.459	0.281043620496	0.560991554362	12
cytokine receptor binding(GO:0005126)	20437, 211, 323, 10	2.999	0.0211314349469	0.085867418197	323
nucleobase-containing compound transmembrane transporter activity(GO:0015932)	20437, 301, 42, 1	1.617	0.717647577866	0.965665071925	42
phosphatidic acid binding(GO:0070300)	20437, 538, 19, 1	1.999	0.55418556414	0.833312801292	19
histone-lysine N-methyltransferase activity(GO:0018024)	20437, 1398, 40, 11	4.02	0.00041712029543	0.00388301075018	40
purine ribonucleoside triphosphate binding(GO:0035639)	20437, 1962, 1693, 285	1.754	1.03906962558e-20	8.86672747164e-19	1693
ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism(GO:0015662)	20437, 716, 38, 4	3.005	0.152910093676	0.374593148145	38
cyclic-nucleotide phosphodiesterase activity(GO:0004112)	20437, 88, 29, 1	8.008	0.293097274345	0.571679255104	29
acid-thiol ligase activity(GO:0016878)	20437, 1673, 26, 2	0.94	0.768763931681	0.999002875687	26
BMP binding(GO:0036122)	20437, 0, 12, 0	0.0	1.0	1.0	12
leak channel activity(GO:0022840)	20437, 1463, 18, 2	1.552	0.525784755946	0.805243973673	18
G protein-coupled receptor binding(GO:0001664)	20437, 130, 285, 7	3.861	0.0233588339476	0.09259883882	285
mRNA 5'-UTR binding(GO:0048027)	20437, 1840, 24, 11	5.091	1.92723498095e-05	0.000259669555328	24
CCR chemokine receptor binding(GO:0048020)	20437, 11, 44, 1	42.225	0.10198965352	0.279244398942	44
long-chain fatty acid binding(GO:0036041)	20437, 0, 19, 0	0.0	1.0	1.0	19
1-phosphatidylinositol-3-kinase regulator activity(GO:0046935)	20437, 5, 13, 1	314.415	0.0127676488778	0.0602491818014	13
tRNA binding(GO:0000049)	20437, 874, 56, 6	2.505	0.135641993374	0.342956546211	56
amyloid-beta binding(GO:0001540)	20437, 156, 57, 2	4.597	0.245953836663	0.516360459747	57
proton-transporting ATP synthase activity, rotational mechanism(GO:0046933)	20437, 1278, 13, 1	1.23	0.604469784322	0.873028292166	13
monovalent inorganic cation transmembrane transporter activity(GO:0015077)	20437, 1931, 353, 18	0.54	0.999997483296	1.0	353
lyase activity(GO:0016829)	20437, 223, 181, 3	1.519	0.738416888587	0.979790228023	181
neuropeptide binding(GO:0042923)	20437, 0, 25, 0	0.0	1.0	1.0	25
divalent inorganic cation transmembrane transporter activity(GO:0072509)	20437, 161, 27, 1	4.701	0.394364719539	0.67984759732	27
transmembrane receptor protein kinase activity(GO:0019199)	20437, 27, 78, 1	9.704	0.332993713338	0.616610420359	78
general transcription initiation factor binding(GO:0140296)	20437, 1932, 44, 10	2.404	0.0372800527837	0.130886252713	44
14-3-3 protein binding(GO:0071889)	20437, 1730, 28, 9	3.797	0.00198853778903	0.0139470047669	28
G protein-coupled neurotransmitter receptor activity(GO:0099528)	20437, 0, 44, 0	0.0	1.0	1.0	44
molecular adaptor activity(GO:0060090)	20437, 930, 162, 17	2.306	0.0109023590568	0.0531619794009	162
mechanosensitive ion channel activity(GO:0008381)	20437, 1131, 15, 1	1.205	0.635896166503	0.896911397381	15
transcription regulator activity(GO:0140110)	20437, 1609, 1332, 220	2.098	1.73974654303e-25	8.90750230032e-23	1332
solute:proton symporter activity(GO:0015295)	20437, 1931, 22, 3	1.443	0.542238200627	0.820412364883	22
solute:cation symporter activity(GO:0015294)	20437, 1931, 98, 7	0.756	0.967886242761	1.0	98
antiporter activity(GO:0015297)	20437, 1927, 75, 5	0.707	0.962832955638	1.0	75
anion:cation symporter activity(GO:0015296)	20437, 0, 18, 0	0.0	1.0	1.0	18
secondary active transmembrane transporter activity(GO:0015291)	20437, 15, 232, 1	5.873	0.544003902105	0.820412364883	232
symporter activity(GO:0015293)	20437, 15, 146, 1	9.332	0.389778118747	0.675351596611	146
5'-nucleotidase activity(GO:0008253)	20437, 884, 13, 2	3.557	0.216641158723	0.476052674962	13
solute:proton antiporter activity(GO:0015299)	20437, 921, 18, 1	1.233	0.678450719282	0.936298566772	18
solute:cation antiporter activity(GO:0015298)	20437, 921, 29, 1	0.765	0.840252794326	1.0	29
histone acetyltransferase binding(GO:0035035)	20437, 1997, 34, 14	4.214	1.26329633487e-05	0.000181305797614	34
nucleotidase activity(GO:0008252)	20437, 884, 16, 2	2.89	0.289767370454	0.569523584156	16
RNA polymerase II activating transcription factor binding(GO:0001102)	20437, 1981, 42, 11	2.702	0.0098832005369	0.0493677919502	42
RNA polymerase II repressing transcription factor binding(GO:0001103)	20437, 1936, 35, 7	2.111	0.150610766967	0.37073419561	35
triglyceride lipase activity(GO:0004806)	20437, 0, 27, 0	0.0	1.0	1.0	27
nucleoside-triphosphatase regulator activity(GO:0060589)	20437, 1891, 292, 61	2.258	2.53970662559e-08	6.0480455456e-07	292
hormone binding(GO:0042562)	20437, 779, 106, 4	0.99	0.880796274522	1.0	106
sequence-specific mRNA binding(GO:1990825)	20437, 1453, 12, 3	3.516	0.114738138015	0.30269629822	12
ubiquitin-like protein ligase activity(GO:0061659)	20437, 1985, 231, 43	1.917	0.000334013078806	0.00332067371551	231
alcohol binding(GO:0043178)	20437, 596, 84, 5	2.041	0.340365704516	0.622383002543	84
organic acid binding(GO:0043177)	20437, 351, 225, 3	0.776	0.971736246771	1.0	225
amine binding(GO:0043176)	20437, 0, 14, 0	0.0	1.0	1.0	14
RNA polymerase core enzyme binding(GO:0043175)	20437, 1540, 41, 9	2.913	0.0169844598298	0.0740088802795	41
alpha-catenin binding(GO:0045294)	20437, 0, 12, 0	0.0	1.0	1.0	12
phosphatidylinositol-3-phosphate binding(GO:0032266)	20437, 1488, 38, 6	2.169	0.184170779678	0.432547886215	38
cadherin binding(GO:0045296)	20437, 946, 60, 2	0.72	0.924955406131	1.0	60
Wnt-activated receptor activity(GO:0042813)	20437, 1303, 17, 1	0.923	0.714879517558	0.965665071925	17
DNA replication origin binding(GO:0003688)	20437, 1772, 16, 5	3.604	0.0346917226839	0.124646750976	16
double-stranded RNA binding(GO:0003725)	20437, 1833, 84, 19	2.522	0.00124931110343	0.00961875616478	84
RNA binding(GO:0003723)	20437, 2000, 1024, 211	2.106	7.09315684274e-25	1.81584815174e-22	1024
Wnt-protein binding(GO:0017147)	20437, 1303, 36, 1	0.436	0.942198079928	1.0	36
chromatin binding(GO:0003682)	20437, 1997, 570, 134	2.406	8.33017478756e-21	7.7546354386e-19	570
damaged DNA binding(GO:0003684)	20437, 1541, 58, 8	1.829	0.241017981154	0.512408604798	58
mRNA binding(GO:0003729)	20437, 1995, 250, 76	3.114	1.68959933918e-18	1.33088440256e-16	250
carbohydrate phosphatase activity(GO:0019203)	20437, 0, 11, 0	0.0	1.0	1.0	11
carbohydrate kinase activity(GO:0019200)	20437, 312, 21, 1	3.119	0.463481505335	0.748588425021	21
cargo receptor activity(GO:0038024)	20437, 367, 85, 6	3.931	0.0305579785232	0.11255888492	85
kinase regulator activity(GO:0019207)	20437, 1946, 193, 53	2.884	1.95370573273e-11	7.40960989005e-10	193
nucleobase-containing compound kinase activity(GO:0019205)	20437, 274, 36, 1	2.072	0.633946863128	0.895395293576	36
phosphatase regulator activity(GO:0019208)	20437, 1955, 82, 15	1.912	0.0616961584795	0.194390357794	82
kinase activator activity(GO:0019209)	20437, 1912, 85, 23	2.892	2.57356109253e-05	0.000342250202435	85
RNA 7-methylguanosine cap binding(GO:0000340)	20437, 1643, 13, 3	2.87	0.173574847696	0.412391285477	13
alpha-actinin binding(GO:0051393)	20437, 283, 32, 2	4.513	0.214489389215	0.472589567642	32
glutathione transferase activity(GO:0004364)	20437, 585, 30, 1	1.165	0.763818254517	0.997640169166	30
CCR6 chemokine receptor binding(GO:0031731)	20437, 0, 11, 0	0.0	1.0	1.0	11
mannosidase activity(GO:0015923)	20437, 1777, 15, 7	5.367	0.00062851126589	0.00545419945993	15
protein serine/threonine phosphatase activity(GO:0004722)	20437, 1297, 66, 9	2.149	0.112267408824	0.30000340231	66
lipase activator activity(GO:0060229)	20437, 696, 11, 3	8.008	0.0180074268518	0.0765128842166	11
nuclear receptor activity(GO:0004879)	20437, 1519, 46, 10	2.925	0.0100126311419	0.049771525676	46
coenzyme binding(GO:0050662)	20437, 798, 286, 10	0.895	0.964156473366	1.0	286
NADP binding(GO:0050661)	20437, 1603, 45, 4	1.133	0.737278292923	0.979790228023	45
flavin adenine dinucleotide binding(GO:0050660)	20437, 532, 81, 3	1.423	0.699170755653	0.953330031676	81
oxidoreductase activity, oxidizing metal ions, oxygen as acceptor(GO:0016724)	20437, 372, 14, 1	3.924	0.359759891622	0.644045680107	14
oxidoreductase activity, acting on CH or CH2 groups(GO:0016725)	20437, 532, 15, 1	2.561	0.463056175084	0.748588425021	15
oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor(GO:0050664)	20437, 940, 13, 3	5.017	0.0588515859353	0.18715535403	13
oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor(GO:0016641)	20437, 0, 21, 0	0.0	1.0	1.0	21
phosphatidylcholine transporter activity(GO:0008525)	20437, 1799, 12, 5	4.733	0.00988099837503	0.0493677919502	12
oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor(GO:0016646)	20437, 1603, 16, 1	0.797	0.741326251331	0.98204150241	16
taste receptor activity(GO:0008527)	20437, 0, 36, 0	0.0	1.0	1.0	36
structural molecule activity(GO:0005198)	20437, 1280, 685, 68	1.585	0.00191541148386	0.0135267679964	685
bicarbonate transmembrane transporter activity(GO:0015106)	20437, 902, 19, 1	1.192	0.698899724325	0.953330031676	19
organic cation transmembrane transporter activity(GO:0015101)	20437, 1393, 23, 1	0.638	0.835657703858	1.0	23
voltage-gated cation channel activity(GO:0022843)	20437, 318, 144, 1	0.446	0.989610511176	1.0	144
inorganic anion transmembrane transporter activity(GO:0015103)	20437, 1281, 135, 7	0.827	0.957751235163	1.0	135
potassium ion leak channel activity(GO:0022841)	20437, 623, 15, 1	2.187	0.506126892347	0.79125792025	15
ATPase activator activity(GO:0001671)	20437, 1943, 25, 5	2.104	0.221707014362	0.484068193404	25
ubiquitin-protein transferase regulator activity(GO:0055106)	20437, 1033, 19, 6	6.248	0.00130996138607	0.00986323867159	19
protein tyrosine kinase binding(GO:1990782)	20437, 1953, 92, 20	2.275	0.00324479348897	0.0202746632469	92
chloride transmembrane transporter activity(GO:0015108)	20437, 789, 99, 2	0.523	0.98371268002	1.0	99
acetylcholine-gated cation-selective channel activity(GO:0022848)	20437, 0, 16, 0	0.0	1.0	1.0	16
hormone activity(GO:0005179)	20437, 995, 127, 1	0.162	0.999842298029	1.0	127
integrin binding(GO:0005178)	20437, 320, 122, 6	3.141	0.081626218323	0.240879675973	122
ubiquitin-ubiquitin ligase activity(GO:0034450)	20437, 1081, 11, 1	1.719	0.501327008138	0.784952379715	11
microtubule plus-end binding(GO:0051010)	20437, 1716, 16, 4	2.977	0.109629964392	0.294648513222	16
sodium channel activity(GO:0005272)	20437, 0, 39, 0	0.0	1.0	1.0	39
Rab GTPase binding(GO:0017137)	20437, 1072, 165, 23	2.657	0.000238989823857	0.00252294411989	165
lipoprotein particle receptor binding(GO:0070325)	20437, 611, 30, 3	3.345	0.18365880513	0.432337049318	30
pyrimidine nucleotide binding(GO:0019103)	20437, 493, 11, 2	7.537	0.0723734046268	0.222506847871	11
vascular endothelial growth factor receptor binding(GO:0005172)	20437, 1217, 15, 2	2.239	0.36786252452	0.653249218886	15
G protein-coupled receptor activity(GO:0004930)	20437, 4, 743, 1	6.877	0.589309826892	0.855962074805	743
BH domain binding(GO:0051400)	20437, 1764, 14, 8	6.62	3.33662081465e-05	0.000427087464276	14
RNA stem-loop binding(GO:0035613)	20437, 1823, 18, 4	2.491	0.176505596116	0.418383635237	18
phosphatidylcholine binding(GO:0031210)	20437, 1668, 25, 4	1.96	0.316996085054	0.601118502028	25
